id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,possibly_sensitive,hashtags,original_author,user_mentions,followers_count,friends_count,place,place_coord_boundaries
1283451953725480960,Wed Jul 15 17:22:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",State of Public Emergency extends for 7️⃣ days in The Gambia. https://t.co/z0qo2jxorl,State Public Emergency extends days The Gambia,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,91,32,Presidency_GMB,False,,,10715,27,,Gambia
1282981787141111808,Tue Jul 14 10:14:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In a recently released 2020 Fiscal Transparency Report by The United States Department of State, The Gambia made si… https://t.co/Hn0wlwj1Am",In recently released Fiscal Transparency Report The United States Department State The Gambia made si,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,31,11,Presidency_GMB,False,,,10715,27,,Gambia
1280553776672313346,Tue Jul 07 17:26:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The public is reminded that the COVID -19 Emergency Regulations issued under the Emergency Powers Act shall continu… https://t.co/ZlehphtOAI,The public reminded COVID Emergency Regulations issued Emergency Powers Act shall continu,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,48,14,Presidency_GMB,False,,,10715,27,,Gambia
1279083737108688901,Fri Jul 03 16:05:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BarrowPresident sends condolences to the family of the late Alhajie Banding Drammeh, an erudite and much revered s… https://t.co/tyJD08AXbU",sends condolences family late Alhajie Banding Drammeh erudite much revered,"Sentiment(polarity=9.25185853854297e-18, subjectivity=0.3333333333333333)",9.251858538542968e-18,0.3333333333333333,en,20,5,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1278808401523417090,Thu Jul 02 21:50:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @USEmbassyBanjul: Earlier today, @BarrowPresident &amp; Foreign Affairs Minister Tangara received US branded cakes as part of our Virtual Bl…",Earlier today amp Foreign Affairs Minister Tangara received US branded cakes part Virtual Bl,"Sentiment(polarity=-0.0625, subjectivity=0.3125)",-0.0625,0.3125,en,0,11,Presidency_GMB,,,"USEmbassyBanjul, BarrowPresident",10715,27,,Gambia
1278745701019725827,Thu Jul 02 17:41:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After taking the oath of office, the new Justice Minister Dawda A. Jallow gave the assurance that the @Gambia_MOJ w… https://t.co/dLNRm8GwET",After taking oath office new Justice Minister Dawda A. Jallow gave assurance w,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,32,9,Presidency_GMB,False,,Gambia_MOJ,10715,27,,Gambia
1278745690294935552,Thu Jul 02 17:41:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As the new Minister of Justice takes oath of office today, @BarrowPresident said his appointment came at a time his… https://t.co/T36uDZLhYO",As new Minister Justice takes oath office today said appointment came time,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,60,16,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1278387864745709569,Wed Jul 01 17:59:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",State of Public Emergency Extends for Seven Days in #Gambia. https://t.co/U9foPI1BxT,State Public Emergency Extends Seven Days,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,56,27,Presidency_GMB,False,Gambia,,10715,27,,Gambia
1277961659097600000,Tue Jun 30 13:46:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“We have seen and been through a lot over the past three years. Of course, many challenges remain, but I am optimis… https://t.co/iyGCiksADM",We seen lot past three years Of course many challenges remain I optimis,"Sentiment(polarity=0.125, subjectivity=0.375)",0.125,0.375,en,56,13,Presidency_GMB,False,,,10715,27,,Gambia
1276572837906714624,Fri Jun 26 17:47:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On behalf of the government and people of The Gambia, @BarrowPresident conveys his sincere condolences to the Tijan… https://t.co/qQMGF0meCm",On behalf government people The Gambia conveys sincere condolences Tijan,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,63,15,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1276509438002843648,Fri Jun 26 13:35:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A plus for the #Gambia government. https://t.co/p8A38MDOcZ,A plus government,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,16,4,Presidency_GMB,False,Gambia,,10715,27,,Gambia
1276223072601849856,Thu Jun 25 18:37:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PRESS RELEASE!

Dawda Jallow is new Minister of Justice as Tambadou takes up UN Job. https://t.co/MRZBqqFmm9",PRESS RELEASE Dawda Jallow new Minister Justice Tambadou takes UN Job,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,64,21,Presidency_GMB,False,,,10715,27,,Gambia
1275881036384284675,Wed Jun 24 19:58:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BarrowPresident today participated in another virtual summit for the second time this week. The Commonwealth meeti… https://t.co/PvZ28xQa8q,today participated another virtual summit second time week The Commonwealth meeti,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,12,7,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1275841494985957378,Wed Jun 24 17:21:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","”It has been a challenging period in The Gambia, but we have united against the pandemic, and we continue to be vig… https://t.co/QerAqgrbBJ",It challenging period The Gambia united pandemic continue vig,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,39,13,Presidency_GMB,False,,,10715,27,,Gambia
1275436532371865602,Tue Jun 23 14:32:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The President assured member states of The Gambia’s commitment to the single-track approach while urging them to re… https://t.co/ojRGX9rg2z,The President assured member states The Gambias commitment single-track approach urging,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,12,3,Presidency_GMB,,,,10715,27,,Gambia
1275436529041600517,Tue Jun 23 14:32:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reiterating that any viable monetary union must be anchored to a sustainable macroeconomic foundation, President Ba… https://t.co/Wg6juMkKvv",Reiterating viable monetary union must anchored sustainable macroeconomic foundation President Ba,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,11,2,Presidency_GMB,,,,10715,27,,Gambia
1275436525669371904,Tue Jun 23 14:32:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",..adding that the commitment has been translated into sustained improvements on achieving the set of microeconomic… https://t.co/hywhe8GIWO,.. adding commitment translated sustained improvements achieving set microeconomic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,Presidency_GMB,,,,10715,27,,Gambia
1275436518362906625,Tue Jun 23 14:32:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Earlier today, @BarrowPresident participated at the ECOWAS virtual summit on the implementation of ECOWAS single cu… https://t.co/vdO4tBK0AL",Earlier today participated ECOWAS virtual summit implementation ECOWAS single cu,"Sentiment(polarity=-0.03571428571428571, subjectivity=0.35714285714285715)",-0.03571428571428571,0.35714285714285715,en,53,9,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1275195419719393280,Mon Jun 22 22:34:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oicgambia: H.E. Tolga Bermek, #Turkish Ambassador reaffirms the willingness of his government to continue supporting and sharing experi…",H.E Tolga Bermek Ambassador reaffirms willingness government continue supporting sharing experi,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,8,Presidency_GMB,,Turkish,oicgambia,10715,27,,Gambia
1275195300596944896,Mon Jun 22 22:33:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oicgambia: Here’s a brief highlight of the handing over ceremony of about 900 pieces of policing equipment to the #Gambia #police 

#De…",Heres brief highlight handing ceremony pieces policing equipment,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333,en,0,7,Presidency_GMB,,"Gambia, police",oicgambia,10715,27,,Gambia
1274493564618190849,Sun Jun 21 00:05:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oicgambia: 𝐎𝐈𝐂 𝐒𝐔𝐌𝐌𝐈𝐓 𝐏𝐑𝐄𝐏𝐀𝐑𝐀𝐓𝐈𝐎𝐍𝐒: 𝐓𝐔𝐑𝐊𝐈𝐒𝐇 𝐄𝐌𝐁𝐀𝐒𝐒𝐘 𝐓𝐎 𝐇𝐀𝐍𝐃 𝐎𝐕𝐄𝐑 𝐓𝐖𝐎 𝟒𝟎𝐅𝐓 𝐂𝐎𝐍𝐓𝐀𝐈𝐍𝐄𝐑𝐒 𝐎𝐅 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘 𝐆𝐄𝐀𝐑𝐒

Oicgambia has acquired signific…",Oicgambia acquired signific,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,Presidency_GMB,,,oicgambia,10715,27,,Gambia
1273762832492961805,Thu Jun 18 23:41:39 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As the #Gambia continues to register cases of #Covid19, the following graphics show the history of transmission fro… https://t.co/KdT5BkEthq",As continues register cases following graphics show history transmission fro,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,26,21,Presidency_GMB,False,"Gambia, Covid19",,10715,27,,Gambia
1273323078873997312,Wed Jun 17 18:34:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oicgambia: ..amenities in the West Coast Region. 

The CEO, Yankuba Dibba described the tour as a necessary step to providing support a…",.. amenities West Coast Region The CEO Yankuba Dibba described tour necessary step providing support,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,1,Presidency_GMB,,,oicgambia,10715,27,,Gambia
1273323036930969601,Wed Jun 17 18:34:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oicgambia: In our effort to relocate roadside vendors and businesses with minimal disruptions ahead of the forthcoming road works, the…",In effort relocate roadside vendors businesses minimal disruptions ahead forthcoming road works,"Sentiment(polarity=-0.1, subjectivity=0.6)",-0.1,0.6,en,0,7,Presidency_GMB,,,oicgambia,10715,27,,Gambia
1272976716412129284,Tue Jun 16 19:37:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19Gambia- 4️⃣ additional cases bringing the total to 34. #StopCovid19 

#WearMask https://t.co/42qb0zU8id",additional cases bringing total,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,en,23,14,Presidency_GMB,False,"COVID19Gambia, StopCovid19, WearMask",,10715,27,,Gambia
1272594265550524422,Mon Jun 15 18:18:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Gambia registers 2️⃣ more cases of #Covid19 as shown in the graphics. #StopCOVID19 https://t.co/s3Y2Gyi3Dw,registers cases shown graphics,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,39,25,Presidency_GMB,False,"Gambia, Covid19, StopCOVID19",,10715,27,,Gambia
1272238084625743872,Sun Jun 14 18:42:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The President's Diary EP18 https://t.co/HTw9HTkBCs via @YouTube,The President 's Diary EP18 via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,9,6,Presidency_GMB,False,,YouTube,10715,27,,Gambia
1272207781056204801,Sun Jun 14 16:42:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Watch the latest episode of the President’s Diary which focused on the policy decisions made by the President in th… https://t.co/xvwuO8WOHS,Watch latest episode Presidents Diary focused policy decisions made President th,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,19,4,Presidency_GMB,False,,,10715,27,,Gambia
1270674642999619587,Wed Jun 10 11:10:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A state of Public Emergency continues to exist in #Gambia for the next 21 days, starting today. #StopCovid19 https://t.co/M4PNM9HiXA",A state Public Emergency continues exist next days starting today,"Sentiment(polarity=0.0, subjectivity=0.05555555555555556)",0.0,0.05555555555555556,en,64,27,Presidency_GMB,False,"Gambia, StopCovid19",,10715,27,,Gambia
1270352633652535297,Tue Jun 09 13:50:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19Gambia- Situational report in graphics after the confirmation of 2️⃣ new cases in #Gambia, bringing the tot… https://t.co/p7PSkahtbD",Situational report graphics confirmation new cases bringing tot,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,31,18,Presidency_GMB,False,"COVID19Gambia, Gambia",,10715,27,,Gambia
1269762446480281601,Sun Jun 07 22:45:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Roads and bridges will ensure that people spend less time travelling for services, such as education, health, marke… https://t.co/Eu0H0zjYRM",Roads bridges ensure people spend less time travelling services education health marke,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.06666666666666667)",-0.16666666666666666,0.06666666666666668,en,74,16,Presidency_GMB,False,,,10715,27,,Gambia
1269587906668216330,Sun Jun 07 11:11:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19Gambia- Guidelines for Markets and Shops-

➡️ All customers must wash their hands or apply sanitizers befor… https://t.co/A5TYaE09iL",Guidelines Markets Shops- All customers must wash hands apply sanitizers befor,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,9,1,Presidency_GMB,False,COVID19Gambia,,10715,27,,Gambia
1269380342714155014,Sat Jun 06 21:27:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#DidYouKnow: The Basse-Wuli Bridge is halfway completed. 

When completed, it would strengthen easy and fast commun… https://t.co/Cf3w4lSgcw",The Basse-Wuli Bridge halfway completed When completed would strengthen easy fast commun,"Sentiment(polarity=0.31666666666666665, subjectivity=0.7166666666666667)",0.31666666666666665,0.7166666666666667,en,72,11,Presidency_GMB,False,DidYouKnow,,10715,27,,Gambia
1269229683956232192,Sat Jun 06 11:28:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19Gambia- Guidelines for Markets and Shops-

➡️ Market vendors must apply hand sanitizers or wash their hands… https://t.co/dYUlIbPHN9",Guidelines Markets Shops- Market vendors must apply hand sanitizers wash hands,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,35,20,Presidency_GMB,False,COVID19Gambia,,10715,27,,Gambia
1268985406965657600,Fri Jun 05 19:17:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19Gambia-  Following the easing of some of the Emergency Regulations by the government, the markets are open… https://t.co/Jm2KU2uI4W",Following easing Emergency Regulations government markets open,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,51,12,Presidency_GMB,False,COVID19Gambia,,10715,27,,Gambia
1268507261812563969,Thu Jun 04 11:37:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Media Advisory 

@BarrowPresident appoints two Justices of the Supreme Court, Spends Weekend at his Village. https://t.co/AvUpko0J0P",Media Advisory appoints two Justices Supreme Court Spends Weekend Village,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,39,9,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1268254556015800322,Wed Jun 03 18:53:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Covid19gambia latest situational report in graphics on the registered cases as of June 2️⃣nd. #StopCOVID19… https://t.co/WSXwvqduYv,latest situational report graphics registered cases June nd,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,33,14,Presidency_GMB,False,"Covid19gambia, StopCOVID19",,10715,27,,Gambia
1268233728121352192,Wed Jun 03 17:30:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Watch @BarrowPresident address at the #OACPSSummit2020 ➡️ NOW https://t.co/xNuKXfsVaL https://t.co/hFGW4Hh9G7,Watch address NOW,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,13,6,Presidency_GMB,False,OACPSSummit2020,BarrowPresident,10715,27,,Gambia
1268144272236314629,Wed Jun 03 11:35:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I also congratulate the Committee of Ambassadors and the Secretariat of #OACPS on successfully putting this virtual… https://t.co/hSvjMCEy7z,I also congratulate Committee Ambassadors Secretariat successfully putting virtual,"Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,en,5,4,Presidency_GMB,,OACPS,,10715,27,,Gambia
1268143829254881283,Wed Jun 03 11:33:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amid all these, solidarity is critical to overcoming our common challenges and achieving our objectives. 

Allow me… https://t.co/gL3hjBFH8g",Amid solidarity critical overcoming common challenges achieving objectives Allow,"Sentiment(polarity=-0.15, subjectivity=0.65)",-0.15,0.65,en,5,4,Presidency_GMB,,,,10715,27,,Gambia
1268142920823189506,Wed Jun 03 11:30:07 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Gambia welcomes global efforts to strengthen our health systems for Universal Health Coverage and to boost our Eme… https://t.co/aHbUQ4bEMJ,welcomes global efforts strengthen health systems Universal Health Coverage boost Eme,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,Presidency_GMB,,Gambia,,10715,27,,Gambia
1268141337850843138,Wed Jun 03 11:23:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sustaining agricultural production and strengthening food systems need to be intensified urgently for Member States… https://t.co/K6t4xfGkYa,Sustaining agricultural production strengthening food systems need intensified urgently Member States,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,1,Presidency_GMB,,,,10715,27,,Gambia
1268141333614661632,Wed Jun 03 11:23:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We call on our development partners to collaborate with us to respond effectively to the economic challenges posed… https://t.co/5hGq0quUKR,We call development partners collaborate us respond effectively economic challenges posed,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,3,2,Presidency_GMB,,,,10715,27,,Gambia
1268141329567166464,Wed Jun 03 11:23:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Gambia, like other countries, has adopted measures to contain the spread of the #coronavirus. These include declar… https://t.co/jM4xiIbZ5g",like countries adopted measures contain spread These include declar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,Presidency_GMB,,"Gambia, coronavirus",,10715,27,,Gambia
1268141326303997952,Wed Jun 03 11:23:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BarrowPresident - As we hold this summit, it's important to place the human being at the center of our deliberatio… https://t.co/7eRL23KWkj",As hold summit 's important place human center deliberatio,"Sentiment(polarity=0.10000000000000002, subjectivity=0.4000000000000001)",0.10000000000000002,0.4000000000000001,en,11,3,Presidency_GMB,,,BarrowPresident,10715,27,,Gambia
1267929255519965184,Tue Jun 02 21:21:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The virtual Summit, which aims to assess the effects and consequences of #COVID19 on OACP members, is convened by T… https://t.co/GgJtv41Hrd",The virtual Summit aims assess effects consequences OACP members convened T,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,1,Presidency_GMB,,COVID19,,10715,27,,Gambia
1267928888879054848,Tue Jun 02 21:19:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BarrowPresident will tomorrow, 3rd June 2020, participate at the first-ever Extraordinary Inter-Sessional Summit o… https://t.co/XHVUjV2d5O",tomorrow rd June participate first-ever Extraordinary Inter-Sessional Summit,"Sentiment(polarity=0.3333333333333333, subjectivity=1.0)",0.3333333333333333,1.0,en,31,12,Presidency_GMB,False,,BarrowPresident,10715,27,,Gambia
1266110961091477504,Thu May 28 20:55:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",”Our economies have been virtually shut down for the past several months as economic growth has become serisouly co… https://t.co/IZZ7pUB7NH,Our economies virtually shut past several months economic growth become serisouly co,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.15)",-0.016666666666666663,0.15,en,42,12,Presidency_GMB,False,,,10715,27,,Gambia
1266058615443664897,Thu May 28 17:27:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The pandemic represents an opportunity to take bolder actions to truly leave no one behind. Let's work together and… https://t.co/NtXKFqpWKi,The pandemic represents opportunity take bolder actions truly leave one behind Let 's work together,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,11,4,Presidency_GMB,,,,10715,27,,Gambia
1266057896359596033,Thu May 28 17:24:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our domestic resource mobilization must further enhance efforts to tackle corruption, while we solicit Internationa… https://t.co/W5K7paZD0L",Our domestic resource mobilization must enhance efforts tackle corruption solicit Internationa,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,8,2,Presidency_GMB,,,,10715,27,,Gambia
1266057892693712900,Thu May 28 17:24:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We need to find ways to increase economic growth, sace existing jobs and create more new jobs through access to var… https://t.co/YlOFVHK4dk",We need find ways increase economic growth sace existing jobs create new jobs access var,"Sentiment(polarity=0.16818181818181818, subjectivity=0.32727272727272727)",0.16818181818181818,0.3272727272727273,en,3,1,Presidency_GMB,,,,10715,27,,Gambia
1266056867429654528,Thu May 28 17:20:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We support the strong call by the @_AfricanUnion for debt relief or debt cancellation to free up fiscal resources f… https://t.co/5DnyB2ehmx,We support strong call debt relief debt cancellation free fiscal resources f,"Sentiment(polarity=0.41666666666666663, subjectivity=0.7666666666666666)",0.4166666666666666,0.7666666666666666,en,2,2,Presidency_GMB,,,_AfricanUnion,10715,27,,Gambia
1266056202452164610,Thu May 28 17:18:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's important to underscore the crucial role of @IMFNews and the International Financial Institutions to continue… https://t.co/B5G1Nnb99m,It 's important underscore crucial role International Financial Institutions continue,"Sentiment(polarity=0.1, subjectivity=0.5)",0.1,0.5,en,3,1,Presidency_GMB,,,IMFNews,10715,27,,Gambia
1266055266069602304,Thu May 28 17:14:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our economies have been virtually shut down for the past several months as economic growth ha become seriously comp… https://t.co/Y7NBYE0C3m,Our economies virtually shut past several months economic growth ha become seriously comp,"Sentiment(polarity=-0.09583333333333333, subjectivity=0.2791666666666667)",-0.09583333333333333,0.2791666666666667,en,1,0,Presidency_GMB,,,,10715,27,,Gambia
1266055263536254981,Thu May 28 17:14:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Therefore, it has become more urgent for us to accelerate the implementation of the Addis Ababa Action Agenda on Fi… https://t.co/kRLq276CgS",Therefore become urgent us accelerate implementation Addis Ababa Action Agenda Fi,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,1,0,Presidency_GMB,,,,10715,27,,Gambia
1266055259362918402,Thu May 28 17:14:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BarrowPresident - #COVID is more than a global health challenge. It's a serious economic and social challenge for… https://t.co/ubn7ApyoXj,global health challenge It 's serious economic social challenge,"Sentiment(polarity=-0.024999999999999994, subjectivity=0.23333333333333334)",-0.025,0.2333333333333333,en,1,0,Presidency_GMB,,COVID,BarrowPresident,10715,27,,Gambia
1266052790268420103,Thu May 28 17:04:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BarrowPresident is currently participating in the @UN High Level virtual meeting on Financing for Development in a… https://t.co/1RSWypUXYP,currently participating High Level virtual meeting Financing Development,"Sentiment(polarity=0.08, subjectivity=0.47)",0.08,0.47,en,23,4,Presidency_GMB,False,,"BarrowPresident, UN",10715,27,,Gambia
1265318083532656642,Tue May 26 16:25:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Situational report of #COVID__19gmb in graphics, as of May 25th. #Covid19gmb #StopCovid https://t.co/41fCBfOPsQ",Situational report graphics May th,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,48,12,Presidency_GMB,False,"COVID__19gmb, Covid19gmb, StopCovid",,10715,27,,Gambia
1264146123326881799,Sat May 23 10:48:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watch the President's Eid address here at 11:00 AM. 
https://t.co/Y2M00KFFqh",Watch President 's Eid address :00 AM,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,21,5,Presidency_GMB,False,,,10715,27,,Gambia
1264123119444398080,Sat May 23 09:16:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eid-ul-Fitr Public Holidays https://t.co/LCihTdprXw,Eid-ul-Fitr Public Holidays,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,65,13,Presidency_GMB,False,,,10715,27,,Gambia
